Date,Player,Position,Team,Price,NFLALLDAY_ASSETS_URL
2022-10-01 00:00:00-07:00,Aaron Jones,RB,Green Bay Packers,17.0,https://assets.nflallday.com/editions/divisional_round/fc4b14f6-5d31-487a-ac6e-00fde2f57b68/play_fc4b14f6-5d31-487a-ac6e-00fde2f57b68_divisional_round_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Aaron Rodgers,QB,Green Bay Packers,52.13636363636363,https://assets.nflallday.com/editions/locked_in/0af2f287-8980-4131-8270-f9b1eb3ab77b/play_0af2f287-8980-4131-8270-f9b1eb3ab77b_locked_in_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Adam Thielen,WR,Minnesota Vikings,8.3125,https://assets.nflallday.com/editions/base/2a0eda65-8f9a-4435-96d8-0d826bd41c9d/play_2a0eda65-8f9a-4435-96d8-0d826bd41c9d_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Adrian Peterson,RB,Seattle Seahawks,7.25,https://assets.nflallday.com/editions/base/9a772eac-ef5b-4b33-80ad-b4c56f889418/play_9a772eac-ef5b-4b33-80ad-b4c56f889418_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Aeneas Williams,DB,Phoenix Cardinals,40.0,https://assets.nflallday.com/editions/setting_the_bar/458e22ff-1603-48af-9440-da1ebc55490f/play_458e22ff-1603-48af-9440-da1ebc55490f_setting_the_bar_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Akiem Hicks,DL,Chicago Bears,6.666666666666667,https://assets.nflallday.com/editions/base/992570ef-fb4d-4f56-a8c2-baaaaf1d1aaf/play_992570ef-fb4d-4f56-a8c2-baaaaf1d1aaf_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Albert Okwuegbunam,TE,Denver Broncos,7.333333333333333,https://assets.nflallday.com/editions/base/ae01567f-b31b-475c-a5d7-80717ce7297a/play_ae01567f-b31b-475c-a5d7-80717ce7297a_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Alex Okafor,DL,Kansas City Chiefs,7.0,https://assets.nflallday.com/editions/base/3cb28f35-fbba-4f09-822d-f155e5859ff0/play_3cb28f35-fbba-4f09-822d-f155e5859ff0_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Alex Singleton,LB,Philadelphia Eagles,7.0,https://assets.nflallday.com/editions/make_the_stop/b55801c7-9101-49bc-aa57-7aef9fa2d773/play_b55801c7-9101-49bc-aa57-7aef9fa2d773_make_the_stop_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Ali Marpet,OL,Tampa Bay Buccaneers,56.25,https://assets.nflallday.com/editions/in_the_trenches/f73aac25-612d-460a-baad-cfae280ead26/play_f73aac25-612d-460a-baad-cfae280ead26_in_the_trenches_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Allen Lazard,WR,Green Bay Packers,8.545454545454545,https://assets.nflallday.com/editions/base/ed40dfa9-e21d-4675-90ec-145f85656cdd/play_ed40dfa9-e21d-4675-90ec-145f85656cdd_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Alvin Kamara,RB,New Orleans Saints,23.0,https://assets.nflallday.com/editions/base/adbf181d-7a28-434c-b428-1fd0d66da0b9/play_adbf181d-7a28-434c-b428-1fd0d66da0b9_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Amari Cooper,WR,Dallas Cowboys,399.5,https://assets.nflallday.com/editions/move_the_chains/03f03221-2db7-40b5-8851-d8afef0b4853/play_03f03221-2db7-40b5-8851-d8afef0b4853_move_the_chains_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Ambry Thomas,DB,San Francisco 49ers,13.5,https://assets.nflallday.com/editions/he_called_game/d2e80ff0-4f52-4c7c-9d5b-11647f08f5e5/play_d2e80ff0-4f52-4c7c-9d5b-11647f08f5e5_he_called_game_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Amon-Ra St. Brown,WR,Detroit Lions,93.4,https://assets.nflallday.com/editions/base/52a34c53-5973-4b0a-99a1-821be08a2a33/play_52a34c53-5973-4b0a-99a1-821be08a2a33_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Andrew Whitworth,OL,Los Angeles Rams,8.0,https://assets.nflallday.com/editions/super_bowl_lvi/15599f98-eb01-411a-8dd4-115156d21c72/play_15599f98-eb01-411a-8dd4-115156d21c72_super_bowl_lvi_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Andy Dalton,QB,Chicago Bears,9.125,https://assets.nflallday.com/editions/base/2bc1ee5e-14c1-43e3-af41-7697619cc4e9/play_2bc1ee5e-14c1-43e3-af41-7697619cc4e9_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Anquan Boldin,WR,Arizona Cardinals,46.0,https://assets.nflallday.com/editions/highwire/b042f968-91a4-4405-a1d6-d5d4ed50dff6/play_b042f968-91a4-4405-a1d6-d5d4ed50dff6_highwire_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Antoine Wesley,WR,Arizona Cardinals,7.5,https://assets.nflallday.com/editions/base/8a489073-f15e-4ffa-a304-ca8f7528b1a3/play_8a489073-f15e-4ffa-a304-ca8f7528b1a3_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Antonio Freeman,WR,Green Bay Packers,7.0,https://assets.nflallday.com/editions/gridiron/e48e92be-a68b-421e-b911-6a9a731e6a2d/play_e48e92be-a68b-421e-b911-6a9a731e6a2d_gridiron_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Antonio Gibson,RB,Washington Football Team,10.11111111111111,https://assets.nflallday.com/editions/base/8db12b61-fe8b-48a7-b782-2dc45625a1db/play_8db12b61-fe8b-48a7-b782-2dc45625a1db_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Arizona Cardinals,Team,Arizona Cardinals,309.75,https://assets.nflallday.com/editions/make_the_stop/f3d5e287-4b07-4e65-87d7-7e451d486003/play_f3d5e287-4b07-4e65-87d7-7e451d486003_make_the_stop_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Asante Samuel,DB,New England Patriots,39.5,https://assets.nflallday.com/editions/setting_the_bar/b623ae39-2233-48bc-b4d5-52430c89a40c/play_b623ae39-2233-48bc-b4d5-52430c89a40c_setting_the_bar_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Ashton Dulin,WR,Indianapolis Colts,9.0,https://assets.nflallday.com/editions/base/027b4643-97cf-4549-b1fe-4766be1f5786/play_027b4643-97cf-4549-b1fe-4766be1f5786_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Atlanta Falcons,Team,Atlanta Falcons,11.5,https://assets.nflallday.com/editions/base/17feae8f-7f05-4183-8d22-f67e0dbec587/play_17feae8f-7f05-4183-8d22-f67e0dbec587_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Austin Ekeler,RB,Los Angeles Chargers,35.15384615384615,https://assets.nflallday.com/editions/locked_in/a566bdaa-21f2-4721-8940-e28252058d20/play_a566bdaa-21f2-4721-8940-e28252058d20_locked_in_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Azeez Ojulari,LB,New York Giants,10.2,https://assets.nflallday.com/editions/make_the_stop/36d20615-e4a1-4acb-86b2-562d6ce65a6a/play_36d20615-e4a1-4acb-86b2-562d6ce65a6a_make_the_stop_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Baker Mayfield,QB,Cleveland Browns,30.181818181818183,https://assets.nflallday.com/editions/base/7a7dc030-1fa3-43a4-ad23-902b187422a9/play_7a7dc030-1fa3-43a4-ad23-902b187422a9_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Baltimore Ravens,Team,Baltimore Ravens,148.0,https://assets.nflallday.com/editions/in_the_trenches/2fe61c2d-5008-4690-9888-928123e14a1f/play_2fe61c2d-5008-4690-9888-928123e14a1f_in_the_trenches_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Ben Roethlisberger,QB,Pittsburgh Steelers,8.25,https://assets.nflallday.com/editions/super_wild_card_weekend/5b5012c5-4217-4f9f-a733-caceb8ed1893/play_5b5012c5-4217-4f9f-a733-caceb8ed1893_super_wild_card_weekend_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Ben Skowronek,WR,Los Angeles Rams,12.857142857142858,https://assets.nflallday.com/editions/base/d4a4d6ae-363a-4c38-b3fe-e06e9feaa179/play_d4a4d6ae-363a-4c38-b3fe-e06e9feaa179_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Blake Lynch,LB,Minnesota Vikings,6.5,https://assets.nflallday.com/editions/base/5546d146-3c88-463c-936f-749c54e94f44/play_5546d146-3c88-463c-936f-749c54e94f44_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Boston Scott,RB,Philadelphia Eagles,7.0,https://assets.nflallday.com/editions/base/57e5deb8-2aa2-4e96-96e2-072cac630060/play_57e5deb8-2aa2-4e96-96e2-072cac630060_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Bradley Chubb,LB,Denver Broncos,65.0,https://assets.nflallday.com/editions/ball_hawk/125a2e11-85e4-4526-8227-a860502a3132/play_125a2e11-85e4-4526-8227-a860502a3132_ball_hawk_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Brandin Cooks,WR,Houston Texans,75.33333333333333,https://assets.nflallday.com/editions/locked_in/118699c5-dd8b-42e3-b55c-a290c1910fab/play_118699c5-dd8b-42e3-b55c-a290c1910fab_locked_in_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Brandin Echols,DB,New York Jets,7.6,https://assets.nflallday.com/editions/base/96bef7e3-afb5-496d-88f1-b881468afecc/play_96bef7e3-afb5-496d-88f1-b881468afecc_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Brandon Aiyuk,WR,San Francisco 49ers,15.0,https://assets.nflallday.com/editions/super_wild_card_weekend/a7b5f20d-e922-4e04-8345-fabfed9b2e5f/play_a7b5f20d-e922-4e04-8345-fabfed9b2e5f_super_wild_card_weekend_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Brandon McManus,K,Denver Broncos,6.8,https://assets.nflallday.com/editions/base/f5b6d191-7da4-4449-a011-1742f466bb95/play_f5b6d191-7da4-4449-a011-1742f466bb95_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Braxton Berrios,WR,New York Jets,7.0,https://assets.nflallday.com/editions/base/b753616b-ad92-4474-81da-55137a9bb2f9/play_b753616b-ad92-4474-81da-55137a9bb2f9_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Brett Favre,QB,Green Bay Packers,54.5,https://assets.nflallday.com/editions/opening_acts/2c11e087-0f2f-4c4d-b01b-5c58bce2ad0e/play_2c11e087-0f2f-4c4d-b01b-5c58bce2ad0e_opening_acts_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Brett Favre,QB,Minnesota Vikings,1099.0,https://assets.nflallday.com/editions/against_the_clock/b0e0a144-c6b8-49c3-81ec-28c77b5bdb2d/play_b0e0a144-c6b8-49c3-81ec-28c77b5bdb2d_against_the_clock_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Brian Burns,DL,Carolina Panthers,7.25,https://assets.nflallday.com/editions/base/78112d3d-9b51-47c8-a88e-4befae820410/play_78112d3d-9b51-47c8-a88e-4befae820410_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Brian Dawkins,DB,Philadelphia Eagles,44.0,https://assets.nflallday.com/editions/setting_the_bar/dab32b7b-3a75-464a-b211-743f5f3b016e/play_dab32b7b-3a75-464a-b211-743f5f3b016e_setting_the_bar_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Brian Johnson,K,Washington Football Team,12.0,https://assets.nflallday.com/editions/he_called_game/b74a3f17-8c99-496d-9034-1cb7b4c3a53a/play_b74a3f17-8c99-496d-9034-1cb7b4c3a53a_he_called_game_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Brian Urlacher,LB,Chicago Bears,8.5,https://assets.nflallday.com/editions/rivalries/e3521cdc-1376-4176-963f-b53b86cc5c11/play_e3521cdc-1376-4176-963f-b53b86cc5c11_rivalries_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Brock Wright,TE,Detroit Lions,9.25,https://assets.nflallday.com/editions/base/99e3af0e-48b6-49a8-b4e5-519e4424c08a/play_99e3af0e-48b6-49a8-b4e5-519e4424c08a_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Bryan Edwards,WR,Las Vegas Raiders,38.0,https://assets.nflallday.com/editions/locked_in/40e44ed3-ae69-4b1c-80b2-8395a9b93572/play_40e44ed3-ae69-4b1c-80b2-8395a9b93572_locked_in_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Bryant Young,DL,San Francisco 49ers,149.66666666666666,https://assets.nflallday.com/editions/class_of_2022/ee670a7d-a8f8-4fc3-9276-1d11d28b7dd4/play_ee670a7d-a8f8-4fc3-9276-1d11d28b7dd4_class_of_2022_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Budda Baker,DB,Arizona Cardinals,8.0,https://assets.nflallday.com/editions/base/1bda0466-1817-4a2d-97fb-89703b5e1997/play_1bda0466-1817-4a2d-97fb-89703b5e1997_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Buffalo Bills,Team,Buffalo Bills,25.76923076923077,https://assets.nflallday.com/editions/make_the_stop/84d8cf24-4f47-41d6-a9f0-2322e43f2aba/play_84d8cf24-4f47-41d6-a9f0-2322e43f2aba_make_the_stop_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Byron Leftwich,QB,Jacksonville Jaguars,9.0,https://assets.nflallday.com/editions/against_the_clock/2da44da8-f088-4e3d-8bc5-5a7fc54f4752/play_2da44da8-f088-4e3d-8bc5-5a7fc54f4752_against_the_clock_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Byron Pringle,WR,Kansas City Chiefs,7.5,https://assets.nflallday.com/editions/base/1d7da310-a870-4250-a548-5557b8e6ce98/play_1d7da310-a870-4250-a548-5557b8e6ce98_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,C.J. Gardner-Johnson,DB,New Orleans Saints,9.0,https://assets.nflallday.com/editions/he_called_game/d29811ec-9743-4b1a-8ed4-74d06464e984/play_d29811ec-9743-4b1a-8ed4-74d06464e984_he_called_game_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,C.J. Mosley,LB,New York Jets,7.333333333333333,https://assets.nflallday.com/editions/base/acc8ff3a-f144-466e-ac0d-366bbabb63e1/play_acc8ff3a-f144-466e-ac0d-366bbabb63e1_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,C.J. Uzomah,TE,Cincinnati Bengals,7.0,https://assets.nflallday.com/editions/super_wild_card_weekend/b663eb69-337a-47c6-a08c-8c4a08659f12/play_b663eb69-337a-47c6-a08c-8c4a08659f12_super_wild_card_weekend_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Cade York,K,Cleveland Browns,27.0,https://assets.nflallday.com/editions/heroes_and_heartbreakers/2d38f287-2d1e-484c-8d22-2775ee6964ce/play_2d38f287-2d1e-484c-8d22-2775ee6964ce_heroes_and_heartbreakers_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Calvin Johnson,WR,Detroit Lions,9.333333333333334,https://assets.nflallday.com/editions/rivalries/cf13fb3d-771d-4609-a409-fcd5a32a59a0/play_cf13fb3d-771d-4609-a409-fcd5a32a59a0_rivalries_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Cam Newton,QB,Carolina Panthers,7.0,https://assets.nflallday.com/editions/base/9da9f77a-057b-498d-9e0f-040b32f72933/play_9da9f77a-057b-498d-9e0f-040b32f72933_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Cam Sims,WR,Washington Football Team,39.0,https://assets.nflallday.com/editions/locked_in/4a15b23a-5fc1-489a-a370-0ebf8cdc4279/play_4a15b23a-5fc1-489a-a370-0ebf8cdc4279_locked_in_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Cameron Heyward,DL,Pittsburgh Steelers,90.0,https://assets.nflallday.com/editions/in_the_trenches/094aa4e7-0a85-4064-b9a3-c3823c7675f0/play_094aa4e7-0a85-4064-b9a3-c3823c7675f0_in_the_trenches_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Cameron Sutton,DB,Pittsburgh Steelers,7.0,https://assets.nflallday.com/editions/base/d6042377-44a2-4368-8bb2-029c90790385/play_d6042377-44a2-4368-8bb2-029c90790385_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Carlos Dunlap,DL,Seattle Seahawks,66.0,https://assets.nflallday.com/editions/in_the_trenches/170bce04-6401-4b0e-aca5-55b8c621fd6d/play_170bce04-6401-4b0e-aca5-55b8c621fd6d_in_the_trenches_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Carolina Panthers,Team,Carolina Panthers,12.538461538461538,https://assets.nflallday.com/editions/make_the_stop/0c2a69fb-70d3-42d5-8456-6cee0dd1a79e/play_0c2a69fb-70d3-42d5-8456-6cee0dd1a79e_make_the_stop_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Carson Wentz,QB,Indianapolis Colts,18.94736842105263,https://assets.nflallday.com/editions/move_the_chains/e002afe2-3591-4b18-93f6-ff528a9b44df/play_e002afe2-3591-4b18-93f6-ff528a9b44df_move_the_chains_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Cedrick Wilson Jr.,WR,Dallas Cowboys,7.5,https://assets.nflallday.com/editions/move_the_chains/15100543-38b1-4029-9a3c-98cc8a01a65b/play_15100543-38b1-4029-9a3c-98cc8a01a65b_move_the_chains_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,CeeDee Lamb,WR,Dallas Cowboys,48.7,https://assets.nflallday.com/editions/base/4e437697-7c6f-495c-a920-d13d3542bbce/play_4e437697-7c6f-495c-a920-d13d3542bbce_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Chad Johnson,WR,Cincinnati Bengals,27.205882352941178,https://assets.nflallday.com/editions/gridiron/03cf224e-6341-4fdc-a6eb-87a3f0eff8a4/play_03cf224e-6341-4fdc-a6eb-87a3f0eff8a4_gridiron_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Chandler Jones,LB,Arizona Cardinals,49.0,https://assets.nflallday.com/editions/in_the_trenches/2442718d-2f5d-4718-b299-10aae3c651b9/play_2442718d-2f5d-4718-b299-10aae3c651b9_in_the_trenches_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Charles Harris,LB,Detroit Lions,7.0,https://assets.nflallday.com/editions/base/2e0fcbbb-8e4b-47f1-ba7c-2a032748ded0/play_2e0fcbbb-8e4b-47f1-ba7c-2a032748ded0_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Charles Tillman,DB,Chicago Bears,7.285714285714286,https://assets.nflallday.com/editions/rivalries/47056a19-2175-44f8-b45d-c8497abdb84f/play_47056a19-2175-44f8-b45d-c8497abdb84f_rivalries_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Chase Claypool,WR,Pittsburgh Steelers,27.22222222222222,https://assets.nflallday.com/editions/base/a80258f2-b725-4544-9754-54c513b7e948/play_a80258f2-b725-4544-9754-54c513b7e948_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Chase Edmonds,RB,Arizona Cardinals,7.333333333333333,https://assets.nflallday.com/editions/base/f11ba736-88dd-4e9c-a4b3-e0727dd88625/play_f11ba736-88dd-4e9c-a4b3-e0727dd88625_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Chicago Bears,Team,Chicago Bears,134.16666666666666,https://assets.nflallday.com/editions/locked_in/3b3c70ba-e21d-482e-aafc-7d7fa5ed94c1/play_3b3c70ba-e21d-482e-aafc-7d7fa5ed94c1_locked_in_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Chidobe Awuzie,DB,Cincinnati Bengals,7.333333333333333,https://assets.nflallday.com/editions/super_bowl_lvi/f75d2ab3-1291-470b-a148-332851b5982d/play_f75d2ab3-1291-470b-a148-332851b5982d_super_bowl_lvi_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Chris Godwin,WR,Tampa Bay Buccaneers,97.0,https://assets.nflallday.com/editions/locked_in/1b3b52a7-798d-4a8a-993f-d71632ddb74e/play_1b3b52a7-798d-4a8a-993f-d71632ddb74e_locked_in_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Chris Harris Jr.,DB,Los Angeles Chargers,8.0,https://assets.nflallday.com/editions/make_the_stop/562b366b-3f84-413a-91e6-f063406a6944/play_562b366b-3f84-413a-91e6-f063406a6944_make_the_stop_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Chris Jones,DL,Kansas City Chiefs,7.0,https://assets.nflallday.com/editions/base/66d1454a-2c25-4d77-b290-bbaade8991fe/play_66d1454a-2c25-4d77-b290-bbaade8991fe_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Chris Miller,QB,Atlanta Falcons,11.625,https://assets.nflallday.com/editions/opening_acts/52aac304-b06b-49fc-8672-a24240ab439b/play_52aac304-b06b-49fc-8672-a24240ab439b_opening_acts_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Christian Kirk,WR,Arizona Cardinals,10.75,https://assets.nflallday.com/editions/base/d2a6a3fb-a740-493d-93b5-d03916ab6812/play_d2a6a3fb-a740-493d-93b5-d03916ab6812_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-10-01 00:00:00-07:00,Christian McCaffrey,RB,Carolina Panthers,33.885714285714286,https://assets.nflallday.com/editions/base/1f9bc80f-6ea2-4f0b-9074-a90c2d92a391/play_1f9bc80f-6ea2-4f0b-9074-a90c2d92a391_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
